56,Aplikasi Parkiran Jadi Solusi Masalah Perparkiran (teknologi),"TRIBUNNEWS.COM, JAKARTA -- Dinamika permasalahan parkir terus bergulir dengan masalah yang datang silih berganti. Mulai dari jumlah kendaraan yang meningkat pesat dan lahan parkir yang terbatas, hingga yang terbaru adalah menjamurnya parkir liar para ojek dan taksi online dipinggir jalan.

Beragam solusi pun coba dilakukan pemerintah dengan membagi zona parkir beragam tarif, hingga tindakan tegas bagi para pelanggar parkir di jalanan mulai dari cabut pentil, derek, bahkan angkut kendaraan oleh dinas perhubungan setempat.

Maka dari itu, sebuah aplikasi startup bernama PARKIRAN, resmi diluncurkan Kamis (26/1/17) dengan melakukan jumpa pers dan diskusi di Tanamera Coffee, Kebayoran Baru, Jakarta. PARKIRAN menjadi solusi baru bagi para pengendara yang ingin memarkirkan kendaraannya dengan aman dan nyaman berkat fitur asuransi yang melindungi keamanan kendaraan, harga parkir yang jelas, kemudahan pembayaran dengan sistem cash dan P Pay, hingga transparansi retribusi dan pajak yang harus disetorkan kepada negara.

Selain pengendara, para mitra yang menyediakan lahan parkir juga ikut kebagian manfaatnya. Karena dapat dipastikan mitra yang bergabung bersama aplikasi PARKIRAN mendapatkan nilai tambah dari lahan tidur yang dimiliki.

�Semua mitra kami tertarik dengan program yang kami miliki. Salah satunya memberikan asuransi terhadap kendaraan yang parkir. Kami pun mengedukasi mereka untuk memberikan fasilitas tambahan seperti toilet, musholla, warung makan, wifi gratis, cucian motor dan helm agar memiliki nilai tambah bagi calon pengguna jasa layanan parkir. Mitra yg mempunyai fasilitas, Anda tinggal gunakan parkiran dan bisa one stop service sesuai dengan kebutuhan Anda. Mitra kami boleh rumahan tapi bukan murahan,� papar CEO & Founder PARKIRAN, Hatta Afkar (28) dalam kesempatan tersebut.

Saat ini sudah ada 25 mitra yang tersebar di Jabodetabek, 15 diantaranya sudah online. Dari 25 mitra tersebut, PARKIRAN telah mendapat jatah 25% dari rata-rata kapasitas 100 untuk motor dan rata-rata lima untuk mobil yang disediakan mitra. Ke depannya, PARKIRAN berkomitmen untuk memperluas mitra parkir dengan target 25 parkiran baru tiap bulannya.

�Untuk jatah parkir, saya ingin mengubah pola berpikir masyarakat yang tadinya konvensional bisa meningkatkan pendapatannya dengan pendekatan digital lewat aplikasi ini,� sambung Hatta.

Bagi pengendara yang menggunakan aplikasi PARKIRAN ini sebenarnya cukup sederhana. Anda bisa mencari lahan parkir yang tersedia dengan layanan peta realtime di dalam aplikasi. Cakupan wilayahnya bisa diatur untuk lahan parkir terdekat atau sesuai dengan pencarian lahan parkir yang diinginkan.

Setelah itu, Anda bisa melakukan reservasi atau check in di lahan parkir tersebut. Bila melakukan reservasi Anda akan mendapat tiket berupa QR code yang nantinya akan discan oleh juru parkir atau pemilik lahan parkir atau mitra PARKIRAN. Kapasitas dan ketersediaan parkiran akan terlihat secara real time dalam aplikasi

Besaran atau biaya parkir sudah ditentukan di awal. Jadi, Anda tidak akan bingung berapa biaya yang harus dikeluarkan untuk bisa parkir di tempat yang dituju. Soal pembayaran bisa dilakukan secara cash maupun lewat fitur dompet digital P Pay yang tersedia di dalam aplikas


TRIBUNNEWS.COM, JAKARTA -- Dinamika permasalahan parkir terus bergulir dengan masalah yang datang silih berganti. Mulai dari jumlah kendaraan yang meningkat pesat dan lahan parkir yang terbatas, hingga yang terbaru adalah menjamurnya parkir liar para ojek dan taksi online dipinggir jalan.

Beragam solusi pun coba dilakukan pemerintah dengan membagi zona parkir beragam tarif, hingga tindakan tegas bagi para pelanggar parkir di jalanan mulai dari cabut pentil, derek, bahkan angkut kendaraan oleh dinas perhubungan setempat.

Maka dari itu, sebuah aplikasi startup bernama PARKIRAN, resmi diluncurkan Kamis (26/1/17) dengan melakukan jumpa pers dan diskusi di Tanamera Coffee, Kebayoran Baru, Jakarta. PARKIRAN menjadi solusi baru bagi para pengendara yang ingin memarkirkan kendaraannya dengan aman dan nyaman berkat fitur asuransi yang melindungi keamanan kendaraan, harga parkir yang jelas, kemudahan pembayaran dengan sistem cash dan P Pay, hingga transparansi retribusi dan pajak yang harus disetorkan kepada negara.

Selain pengendara, para mitra yang menyediakan lahan parkir juga ikut kebagian manfaatnya. Karena dapat dipastikan mitra yang bergabung bersama aplikasi PARKIRAN mendapatkan nilai tambah dari lahan tidur yang dimiliki.

�Semua mitra kami tertarik dengan program yang kami miliki. Salah satunya memberikan asuransi terhadap kendaraan yang parkir. Kami pun mengedukasi mereka untuk memberikan fasilitas tambahan seperti toilet, musholla, warung makan, wifi gratis, cucian motor dan helm agar memiliki nilai tambah bagi calon pengguna jasa layanan parkir. Mitra yg mempunyai fasilitas, Anda tinggal gunakan parkiran dan bisa one stop service sesuai dengan kebutuhan Anda. Mitra kami boleh rumahan tapi bukan murahan,� papar CEO & Founder PARKIRAN, Hatta Afkar (28) dalam kesempatan tersebut.

Saat ini sudah ada 25 mitra yang tersebar di Jabodetabek, 15 diantaranya sudah online. Dari 25 mitra tersebut, PARKIRAN telah mendapat jatah 25% dari rata-rata kapasitas 100 untuk motor dan rata-rata lima untuk mobil yang disediakan mitra. Ke depannya, PARKIRAN berkomitmen untuk memperluas mitra parkir dengan target 25 parkiran baru tiap bulannya.

�Untuk jatah parkir, saya ingin mengubah pola berpikir masyarakat yang tadinya konvensional bisa meningkatkan pendapatannya dengan pendekatan digital lewat aplikasi ini,� sambung Hatta.

Bagi pengendara yang menggunakan aplikasi PARKIRAN ini sebenarnya cukup sederhana. Anda bisa mencari lahan parkir yang tersedia dengan layanan peta realtime di dalam aplikasi. Cakupan wilayahnya bisa diatur untuk lahan parkir terdekat atau sesuai dengan pencarian lahan parkir yang diinginkan.

Setelah itu, Anda bisa melakukan reservasi atau check in di lahan parkir tersebut. Bila melakukan reservasi Anda akan mendapat tiket berupa QR code yang nantinya akan discan oleh juru parkir atau pemilik lahan parkir atau mitra PARKIRAN. Kapasitas dan ketersediaan parkiran akan terlihat secara real time dalam aplikasi

Besaran atau biaya parkir sudah ditentukan di awal. Jadi, Anda tidak akan bingung berapa biaya yang harus dikeluarkan untuk bisa parkir di tempat yang dituju. Soal pembayaran bisa dilakukan secara cash maupun lewat fitur dompet digital P Pay yang tersedia di dalam aplikas


TRIBUNNEWS.COM, JAKARTA -- Dinamika permasalahan parkir terus bergulir dengan masalah yang datang silih berganti. Mulai dari jumlah kendaraan yang meningkat pesat dan lahan parkir yang terbatas, hingga yang terbaru adalah menjamurnya parkir liar para ojek dan taksi online dipinggir jalan.

Beragam solusi pun coba dilakukan pemerintah dengan membagi zona parkir beragam tarif, hingga tindakan tegas bagi para pelanggar parkir di jalanan mulai dari cabut pentil, derek, bahkan angkut kendaraan oleh dinas perhubungan setempat.

Maka dari itu, sebuah aplikasi startup bernama PARKIRAN, resmi diluncurkan Kamis (26/1/17) dengan melakukan jumpa pers dan diskusi di Tanamera Coffee, Kebayoran Baru, Jakarta. PARKIRAN menjadi solusi baru bagi para pengendara yang ingin memarkirkan kendaraannya dengan aman dan nyaman berkat fitur asuransi yang melindungi keamanan kendaraan, harga parkir yang jelas, kemudahan pembayaran dengan sistem cash dan P Pay, hingga transparansi retribusi dan pajak yang harus disetorkan kepada negara.

Selain pengendara, para mitra yang menyediakan lahan parkir juga ikut kebagian manfaatnya. Karena dapat dipastikan mitra yang bergabung bersama aplikasi PARKIRAN mendapatkan nilai tambah dari lahan tidur yang dimiliki.

�Semua mitra kami tertarik dengan program yang kami miliki. Salah satunya memberikan asuransi terhadap kendaraan yang parkir. Kami pun mengedukasi mereka untuk memberikan fasilitas tambahan seperti toilet, musholla, warung makan, wifi gratis, cucian motor dan helm agar memiliki nilai tambah bagi calon pengguna jasa layanan parkir. Mitra yg mempunyai fasilitas, Anda tinggal gunakan parkiran dan bisa one stop service sesuai dengan kebutuhan Anda. Mitra kami boleh rumahan tapi bukan murahan,� papar CEO & Founder PARKIRAN, Hatta Afkar (28) dalam kesempatan tersebut.

Saat ini sudah ada 25 mitra yang tersebar di Jabodetabek, 15 diantaranya sudah online. Dari 25 mitra tersebut, PARKIRAN telah mendapat jatah 25% dari rata-rata kapasitas 100 untuk motor dan rata-rata lima untuk mobil yang disediakan mitra. Ke depannya, PARKIRAN berkomitmen untuk memperluas mitra parkir dengan target 25 parkiran baru tiap bulannya.

�Untuk jatah parkir, saya ingin mengubah pola berpikir masyarakat yang tadinya konvensional bisa meningkatkan pendapatannya dengan pendekatan digital lewat aplikasi ini,� sambung Hatta.

Bagi pengendara yang menggunakan aplikasi PARKIRAN ini sebenarnya cukup sederhana. Anda bisa mencari lahan parkir yang tersedia dengan layanan peta realtime di dalam aplikasi. Cakupan wilayahnya bisa diatur untuk lahan parkir terdekat atau sesuai dengan pencarian lahan parkir yang diinginkan.

Setelah itu, Anda bisa melakukan reservasi atau check in di lahan parkir tersebut. Bila melakukan reservasi Anda akan mendapat tiket berupa QR code yang nantinya akan discan oleh juru parkir atau pemilik lahan parkir atau mitra PARKIRAN. Kapasitas dan ketersediaan parkiran akan terlihat secara real time dalam aplikasi
Besaran atau biaya parkir sudah ditentukan di awal. Jadi, Anda tidak akan bingung berapa biaya yang harus dikeluarkan untuk bisa parkir di tempat yang dituju. Soal pembayaran bisa dilakukan secara cash maupun lewat fitur dompet digital P Pay yang tersedia di dalam aplikasi."
57,Microsoft dan Acer Jalin Kerjasama dengan Bizzy.co.id (teknologi),"TRIBUNNEWS.COM, JAKARTA -- Bizzy.co.id sebagai satu-satunya pusat grosir online untuk perusahaan dengan harga grosir bertingkat, yang menghadirkan berbagai macam produk dan layanan untuk segmen UKM & korporasi, kembali meluncurkan inovasi terbaru yaitu Bizzy Guide.
Hermawan Sutanto, Chief Commercial Officer & Co-Founder Bizzy.co.id menjelaskan bahwa sebagai perintis e-commerce B2B, Bizzy.co.id senantiasa melakukan inovasi untuk mentransformasi sistem procurement perusahaan di Indonesia dari tradisional menjadi strategis dengan memanfaatkan teknologi untuk memudahkan proses pengadaan barang dan layanan terutama untuk segmen UKM.
�Inovasi baru kami berupa Bizzy Guide, bisa diakses di https://www.bizzy.co.id/guide adalah wujud dari jalinan kerjasama antara Bizzy.co.id dengan Microsoft dan Acer sebagai perusahaan teknologi informasi kelas dunia untuk menghadirkan solusi pembelian perangkat teknologi informasi yang tepat bagi para UKM dan korporasi di Indonesia,� jelas Hermawan dalam rilisnya, Kamis (26/1/2017).
Bizzy.co.id menyadari bahwa dengan jumlah UKM di Indonesia yang mencapai lebih dari 50 juta pelaku UKM, mereka akan membutuhkan teknologi informasi yang tepat untuk bisa tumbuh berkembang dan bersaing di era digital saat ini.
Namun mereka biasanya menemui kesulitan untuk mendapatkan solusi teknologi informasi yang tepat karena mereka belum tentu memiliki staf khusus yang memiliki keahlian di bidang TI ataupun belum tentu bisa mengikuti perkembangan TI yang sangat dinamis. Apalagi di bidang TI, satu produk bisa memiliki banyak tipe, spesifikasi, dan istilah teknis yang tidak mudah dipahami oleh para UKM. Oleh karena itu UKM butuh panduan (guide) untuk memilih teknologi informasi yang tepat sesuai jenis usaha dan kebutuhannya.
Sementara bagi para vendor teknologi informasi, mereka membutuhkan mitra terpercaya dan memiliki skala industri yang memadai untuk bisa melakukan edukasi teknologi informasi kepada para pelaku UKM di Indonesia."
58,Router Digunakan Hacker Serang Penggunanya (teknologi),"TRIBUNNEWS.COM, JAKARTA - Di semua rumah yang terkoneksi internet ada router Wi-Fi yang bisanya bentuknya kecil, lampunya berkedip-kedip dan umumnya diletakkan di sudut ruang yang jarang tersentuh.

Akan tetapi, siapa sangka router ini jadi kesempatan bagi hacker untuk menyerang pengguna.

Router menjadi pusat koneksi dari semua perangkat yang terkoneksi internet di rumah, baik itu laptop, ponsel, kamera CCTV atau Smart TV, yang terkoneksi dengan internet atau jaringan lokal melalui router.

""Semua ancaman dirumah datang melalui router, yang pada dasarnya adalah gatekeeper untuk jaringan rumah,"" kata  Ondrej Vlcek, CTO Avast Software dalam keterangan pers, Selasa (24/1/2017).

Dikatakannya, jika router dilemahkan oleh kerentanan, penyerang dapat memasuki jaringan rumah dan menyerang perangkat terhubung lainnyayang berpotensi rentan seperti iPad, lemari es.

Dalam beberapa bulan terakhir, Avast telah men-scan hampir 4,3 Juta router di seluruh dunia dan menemukan 48 persen memiliki fitur keamanan yang sangat rentan.

""Situasi keamanan pada router saat ini mengingatkan saya pada keamanan di PC era 1990an berbagai kelemahan atau kerentanan baru ditemukan setiap hari,' katanya.

Mengapa router di rumah merupakan perangkat yang sangat lemah?
""Sebab sebagian besar penyedia layanan Internet (ISP), manufaktur router, ataupun komunitas keamanan telah mengabaikan untuk mengetahui, meneliti serta mengawasi perangkat router yang dijual di pasaran,' katanya.

Manufaktur router ditekan oleh outlet ritel dan Internet Service Provider untuk menjual perangkat routernya dengan harga yang sangat murah.

Perangkat router diseluruh dunia di banderol mulai dari Rp 300 ribuan.
"
59,Salah Satu Akun New York Times di Twitter Diretas (teknologi),"TRIBUNNEWS.COM, NEW YORK - The New York Times saat ini tengah melakukan investigasi terkait peretasan terhadap salah satu akun Twitter mereka pada Minggu (22/1) pagi.

Akun video harian tersebut, @nytvideo, melakukan tweet sekitar pukul 09.40 waktu setempat mengenai berita hoax serangan rudal dari Rusia terhadap AS.

Pesan tersebut juga meliputi berita mengenai 'serangan rudal' hingga 'pernyataan yang bocor' dari Presiden Rusia Vladimir Putin.

Tweet tersebut langsung dihapus. Namun, tak lama setelah itu, muncul tweet berikutnya yang mengaku dari OurMine. Ini merupakan kelompok yang telah berhasil meretas sejumlah akun media sosial milik profil ternama, termasuk dari CEO Twitter Jack Dorsey, untuk mengiklankan layanan keamanan.

""Pesan dari OurMine: Kami mendeteksi aktivitas tak biasa di akun dan kami meretas kembali akun itu untuk memastikan jika akun itu diretas atau tidak,"" demikian bunyi salah satu tweet dari akun @nytvideo pada Minggu kemarin.

Tweet kedua dari OurMine mengklaim akun disusupi oleh pihak yang membajak akun Twitter Sony Music bulan lalu yang menulis tweet berita hoax tentang kematian Britney Spears.

Pesan yang juga diduga berasal dari OurMine juga dihapus. Akun Times kemudian merilis tweet bahwa serangkaian tweets yang dihapus sebelumnya ditulis dari akun ""tanpa otorisasi kami.""

""Kami tengah melakukan investigasi mengenai situasi ini,"" kata New York Times."
60,Ini Alasan Kenapa Profesi Penulis Konten Paling Menjanjikan di Tahun 2017 (teknologi),"TRIBUNNEWS.COM, JAKARTA - Profesi penulis konten di platform digital semakin populer di Indonesia.

Menurut UC News, sebuah distributor konten UCWeb dari Alibaba Group, konsumsi konten online di Indonesia mengalami peningkatan sebanyak 61% pada tahun 2016 dibandingkan tahun sebelumnya.

UC News melaporkan pada platform kontennya, konsumsi konten We-Media, yaitu dari para penulis, blogger, influencers, atau penulis independen lainnya, meningkat 6 kali lipat pada bulan Desember 2016 dibandingkan enam bulan sebelumnya.

Tren tersebut ditunjang kemajuan teknologi, akses internet dan ketersediaan variasi platform yang mendukung orang menorehkan pikiran mereka dalam bentuk tulisan digital.

Penulis konten digital juga membawa banyak keuntungan yang sayang dilepaskan, seperti waktu kerja yang fleksibel, bisa bekerja dimana saja, mengasah kreativitas dan wawasan serta melatih disiplin mengatur waktu.

Namun, sering ditemukan seorang penulis mengalami kebingungan kemana tulisan mereka dapat dituangan agar lebih bermanfaat sekaligus memberi penghasilan tambahan.

Beranjak dari situlah, UC News berinisiatif memberdayakan penulis lokal atau pembuat konten independen berbakat melalui kontes Jagoan Nulis.

Kontes ini bertujuan menemukan konten distributor berbakat di Indonesia. Kontes didukung pula oleh enam media nasional besar di Tanah Air.

Para penulis yang bergabung pada kontes Jagoan Nulis berkesempatan mempromosikan tulisan mereka kepada 30 juta pembaca pontensial yang dimiliki UC News.

Selain itu, UC News akan memberikan penghargaan kepada 10 tim penulis dengan pembaca terbanyak, yang salah satu tim penulis terbaik akan mendapatkan penghargaan senilai Rp. 100.000.000 dan gadget terbaru.

Kontes Jagoan Nulis ini telah dibuka sejak 15 Januari lalu dan akan berakhir pada 13 Februari 2017.

Para peserta dapat membentuk tim penulis maksimal 100 anggota dan seleksi pemenang akan dihitung berdasarkan jumlah pembaca total dari satu tim penulis.

Artikel yang diikutsertakan dalam kontes ini akan diseleksi oleh tim editor UC News untuk memastikan agar artikel-artikel tersebut akurat, terpercaya dan asli.

Artikel-artikel dan tren topik terbaru, serta peringkat jumlah pembaca tim penulis yang telah bergabung pada kontes Jagoan Nulis ini dapat dilihat secara real-time pada peringkat sementara Jagoan Nulis UC News.
"
61,Pengambil Keputusan TI di Indonesia Beralih ke Open Source untuk Melakukan Inovasi Digital. (teknologi),"TRIBUNNEWS.COM, JAKARTA -  Hasil studi yang dilakukan oleh Forrester Consulting, atas prakarsa Red Hat, mengenai pemanfaatan open source dalam inisiatif inovasi digital di wilayah Asia Pasifik.

Hasil studi tersebut yang terangkum dalam Open Source Drives Digital Innovation mengungkapkan bahwa para pengambil keputusan TI di Indonesia tengah beralih ke open source guna mendorong efisiensi dan inovasi digital yang lebih baik.

Penelitian ini mensurvei 455 CIO dan pengambil keputusan TI senior dari sembilan negara di Asia Pasifik. Wawasan mendalam dari studi ini menunjukkan bahwa para responden dari Indonesia meyakini bahwa inovasi teknologi �sangat penting� atau �kritikal� bagi keberhasilan perusahaan mereka.

Responden dari Indonesia melaporkan bahwa perusahaan mereka telah mengimplementasikan open source (35%) atau berencana untuk memperluas implementasi open source (6%%), sementara 59% responden berencana untuk menerapkan solusi-solusi open source dalam 12 bulan ke depan.

Solusi-solusi open source menawarkan beragam keuntungan, di antaranya implementasi yang lebih cepat dan peningkatan fleksibilitas, yang dapat memungkinkan perusahaan untuk menghadirkan pengalaman pelanggan, layanan, dan produk-produk baru dengan lebih cepat.

Enam puluh sembilan persen (69%) responden dari Indonesia melihat open source sebagai suatu inisiatif penghematan biaya, sedangkan 31% meyakini bahwa open source merupakan suatu investasi yang strategis.

Penelitian Forrester secara global menunjukkan bahwa sejumlah perusahaan semakin memanfaatkan open source sebagai solusi kelas enterprise berkualitas tinggi yang dapat menjalankan aplikasi-aplikasi penting atau mission critical.

Open source juga dapat menciptakan cara-cara baru dalam melibatkan dan mengembangkan standar dan kolaborasi. Tiga puluh sembilan (39)% responden dari Indonesia menggunakan open source untuk mendukung inovasi bisnis dengan kemampuan-kemampuan baru dan 43% menggunakannya untuk ikut serta dalam suatu ekosistem mitra-mitra inovasi yang terbuka.

 Hasil survei mengidentifikasi bahwa agar dapat bersaing dengan sukses di era pelanggan ini, serta dapat terus menghadirkan kemampuan-kemampuan operasional kelas dunia, responden dari Indonesia berencana untuk berfokus pada tiga prioritas bisnis dan TI berikut ini dalam 12 bulan ke depan:

- Mengurangi biaya dan meningkatkan efisiensi operasional (59%), Meningkatkan produktivitas karyawan (53%) dan meningkatkan kemampuan untuk berinovasi (45%).
"
62,Alasan Ilmiah Anak Sering Main Smartphone Berpotensi Alami Gangguan Mata (teknologi),"TRIBUNNEWS.COM - Penggunaan smartphone oleh anak-anak mesti dibatasi. Pasalnya, anak-anak lebih rentan terserang masalah kesehatan mata yang disebabkan menatap layar ponsel terlalu lama.

Hal ini diketahui dari penelitian di Korea Selatan, yang dipublikasikan melalui jurnal kesehatan BC Opthalmology.

Dalam penelitan tersebut ditemukan bahwa anak yang menghabiskan lebih banyak waktunya untuk berinteraksi dengan smartphone, lalu jarang melakukan aktivitas di luar ruangan, cenderung lebih mudah terkena penyakit mata kering.

Pasalnya, saat menatap layar smartphone, gadget, komputer atau sejenisnya, kedipan mata otomatis berkurang. Karena kedipan tersebut berkurang, lapisan air mata jadi lebih mudah menguap dan rentan membuat mata kering.

Layar smartphone sendiri berukuran kecil, sehingga mesti dilihat dalam jarak yang lebih dekat. Menurut peneliti, hal ini juga turut membuat mata jadi lebih lelah.

Sebagaimana dilansir dari Wall Street Journal, Senin (16/1/2017), penyakit mata kering ini berdampak negatif pada penglihatan pengidapnya. Biasanya, penglihatan menjadi kurang baik, cenderung kabur, dan mata terasa seperti gatal.

Efek penyakit tersebut bisa berdampak lebih luas, yakni pada menurunnya prestasi anak di sekolah.

Para peneliti yakin bahwa penyakit mata kering pada anak cenderung kurang terdeteksi. Karena itu, mereka menyarankan untuk mengendalikan pemakaian gadget atau smartphone oleh anak agar meminimalkan risikonya.

Penelitian di Korea Selatan

Para peneliti di Korea Selatan menemukan simpulan tersebut setelah melakukan penelitian pada 916 anak usia 7 hingga 12 tahun. Dari total tersebut, sebanyak 66 anak atau 6,6 persen memenuhi kriteria penyakit mata kering.
"
63,Tiga Software Keamanan Terbaru Ini Gabungkan Teknologi Avast dan AVG (teknologi),"TRIBUNNEWS.COM, JAKARTA - Tiga bulan setelah mengakuisisi AVG, Avast Software meluncurkan produk AVG AntiVirus Free, AVG Internet Security dan AVG TuneUp.

Produk-produk terbaru ini mengkombinasikan teknologi terbaik dari Avast dan AVG memberikan perlindungan keamanan dan peningkatan kinerja untuk komputer dan tampilan yang bersih, sederhana serta mudah digunakan.

Pengguna yang meng-install produk AVG AntiVirus FREE and AVG Internet Security kini akan mendapatkan perlindungan real-time terhadap malware zero-second.

Ini berkat komponen CyberCapture dari Avast yang merupakan smart file scanner berbasis cloud.

Versi terakhir dari produk ini dapat melindungi pengguna dari ancaman virus dan malware termasuk ransomware, mencegah aksi hacking.

Juga mengamankan website dan aktifitas email, serta memastikan data pribadi akan tetap menjadi data rahasia.

Tampilan antarmuka baru membuat siapa saja dapat mudah untuk meng-install, menavigasi dan mengelola semuanya dari satu tempat.

Fitur gratis untuk meningkatkan performa komputer menggunakan AVG TuneUp diintegrasikan dengan produk keamanan untuk membantu pengguna dalam mengatur kesemrawutan data sehingga dapat menjaga komputer berjalan secara lancar.

Produk AVG TuneUp secara keseluruhan dibekali dengan fitur baru Software Updater yang secara otomatis memeriksa dan meng-install update terbaru dari berbagai aplikasi populer dan penting pada komputer untuk menghilangkan celah keamanan, memperbaiki bug dan menambah fitur baru.

Vince Steckler, Chief Executive Officer di Avast mengatakan kombinasi AVG dan Avast dalam kemampuan mendeteksi dan menganalisa ancaman memberikan kita suatu wawasan luas mengenai tren kejahatan cyber.

""Misalnya, kami melacak bahwa ransomware meningkat lebih dari 105 persen antara tahun 2015 dan 2016 dan berdasarkan data kami, hal ini hanya akan terus meningkat,"" katanya.

Tingkat kesadaran konsumen terhadap eksploitasi keamanan juga pada puncaknya, mengingat banyaknya penginfeksian ransomware dan inside hacking yang dilaporkan di tahun lalu.

""Di zaman dimana kita lebih banyak terkoneksi, keamanan menjadi suatu keputusan secara sadar dan kita mendorong setiap orang untuk memilih produk yang tepat untuk kebutuhan khusus mereka,"" katanya.
"
64,Anda Pengguna M-Banking? Hati-hati Jika Terima Telepon Seperti Ini atau Fatal Akibatnya (teknologi),"TRIBUNNEWS.COM - Pengalaman pribadi yang dibagikan oleh wanita ini mungkin bisa jadi pengalaman berharga, terutama bagi kamu yang menggunakan layanan m-banking.
Alami penipuan, postingan wanita ini pun menjadi viral dan dibagikan di berbagai media sosial.
Awalnya ia hanya menerima telepon yang memintanya untuk mengganti kartu telepon dengan 4G.
Namun telepon tersebut ternyata memiliki tujuan lain yang sangat merugikan.
Curiga, wanita tersebut kemudian mengecek rekeningnya melalui internet banking.
Kecurigaan tersebut pun terbukti, dua rekening miliknya ternyata uangnya sudah raib."
65,Tips agar Tak Terpancing Channel Mencurigakan di BBM (teknologi),"Liputan6.com, Jakarta - Beredarnya pesan broadcast yang mengajak pengguna bergabung di salah satu BBM Channel cukup meresahkan. Pesan tersebut berisikan undangan dengan iming-iming update terbaru secara otomatis dan ditawari akses BBM cuma-cuma tanpa kuota. Lantas, untuk mengantisipasi hal serupa, pengguna disarankan untuk lebih teliti lagi jika menerima jenis pesan broadcast.

Kepada Tekno Liputan6.com, Sabtu (21/1/2017), pakar keamanan siber dan kriptografi Pratama Persadha menyarankan agar pengguna tak perlu khawatir jika terlanjur bergabung di channel itu, karena mereka bisa langsung keluar.

Ada cara mudah agar mereka tak terpancing sebuah pesan broadcast BBM, yakni mengkroscek keakuratan pesan tersebut. Jika menawarkan yang aneh-aneh, bisa jadi pesan tersebut memiliki tendensi tertentu.

""Kalau sudah terlanjur join sih bisa keluar, semoga pengguna yang tergabung menjadi member channel palsu ini tidak meng-klik tautan aneh atau membuka gambar sembarangan,"" kata pria yang juga Chairman CISSReC (Communication and Information System Security Research Center) ini.

Pratama juga menekankan kepada pengguna untuk tidak tergoda dengan iming-iming pesan broadcast palsu yang mengajak ke channel tertentu. Terlebih, pengguna BBM tidak tahu channel tersebut valid atau tidak. 

""Konsep BBM dulu kan hanya chatting, sekarang berubah fungsi menjadi media. Nggak usah buka media lain, semua tersentralisasi di BBM. Mau ngapain-ngapain udah ada di BBM semua. Nah, dengan berubah fungsinya BBM, semua orang bebas bisa bikin channel, ini semacam fanpage di Facebook. Tujuan utamanya mencari user yang banyak,"" jelasnya.

Pihak BBM, lewat akun Twitter resminya @BBM, menyatakan bahwa pesan broadcast tersebut palsu. Dalam klarifikasinya, BBM Channel tersebut palsu dan pengguna diimbau untuk tidak menyebarkan pesan yang diterima, apalagi bergabung ke dalam channel tersebut.

""Bagi para pengguna BBM, harap tidak bergabung dan menyebarkan akun saluran (channel) palsu C0035E285, seperti pada gambar di bawah ini. Terima Kasih,"" cuit akun @BBM pada Jumat (20/1/2017) lalu."
